llr_name,mu_value,llr_type,n_variables
bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_llr,357.625,from_multivar,6
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjet1_pt_llr,357.75,from_multivar,4
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjet1_pt_x_blnu_pt_x_trijet_mInv_x_trijet_pt_x_trijet_bijet_dR_llr,357.75,from_multivar,8
lep0_pt_x_bjets_pt_bb_x_bjet0_pt_x_blnu_pt_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_llr,358.25,from_multivar,7
bjets_mbb_x_bjets_dR_x_bjet0_pt_x_bjet1_pt_x_trijet_mInv_llr,358.25,from_multivar,5
lep0_pt_x_bjets_mbb_x_bjet0_pt_x_trijet_mInv_x_trijet_pt_rat_llr,358.25,from_multivar,5
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_trijet_mInv_llr,358.25,from_multivar,7
lep0_pt_x_bjets_dR_x_bjet0_pt_x_bjet1_pt_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_llr,358.25,from_multivar,7
bjets_mbb_x_bjets_dR_x_blnu_pt_x_trijet_pt_x_trijet_pt_rat_llr,358.5,from_multivar,5
lep0_pt_x_bjets_mbb_x_bjets_dR_x_blnu_mT_x_blnu_pt_x_trijet_pt_rat_llr,358.625,from_multivar,6
bjets_pt_bb_x_bjet1_pt_x_blnu_pt_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_llr,358.625,from_multivar,6
lep0_pt_x_bjets_pt_bb_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_llr,358.625,from_multivar,6
bjets_mbb_x_bjets_dR_x_bjet0_pt_x_blnu_mT_x_blnu_pt_x_trijet_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,358.75,from_multivar,8
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_trijet_mInv_llr,358.875,from_multivar,6
bjets_mbb_x_bjets_dR_llr,358.9375,from_multivar,2
bjets_dR_vs_pt_bb_llr,358.9688,from_2D,2
bjets_mbb_x_bjets_dR_x_blnu_mT_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_llr,359.25,from_multivar,6
lep0_pt_x_bjets_pt_bb_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_pt_rat_llr,359.25,from_multivar,6
lep0_pt_x_bjets_mbb_x_bjet0_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,359.25,from_multivar,5
bjets_pt_bb_x_bjet0_pt_x_blnu_pt_x_trijet_mInv_x_trijet_pt_x_trijet_bijet_dR_llr,359.25,from_multivar,6
lep0_pt_x_bjets_pt_bb_x_bjet0_pt_x_trijet_pt_x_trijet_pt_rat_llr,359.5,from_multivar,5
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjet1_pt_x_blnu_mT_x_trijet_mInv_llr,359.625,from_multivar,6
bjets_mbb_x_bjets_dR_x_trijet_pt_x_trijet_bijet_dR_llr,359.625,from_multivar,4
lep0_pt_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_pt_rat_llr,359.625,from_multivar,7
bjets_mbb_x_bjets_dR_x_bjet0_pt_x_blnu_mT_x_trijet_mInv_llr,359.875,from_multivar,5
lep0_pt_x_bjets_mbb_x_bjets_dR_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_llr,359.875,from_multivar,7
bjets_mbb_x_bjets_dR_x_blnu_pt_x_trijet_mInv_x_trijet_pt_x_trijet_bijet_dR_llr,359.9375,from_multivar,6
lep0_pt_x_bjets_mbb_x_bjets_dR_x_blnu_pt_x_trijet_mInv_x_trijet_pt_x_trijet_bijet_dR_llr,360.25,from_multivar,7
bjets_mbb_x_bjets_dR_x_bjet1_pt_llr,360.25,from_multivar,3
lep0_pt_x_bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_x_trijet_bijet_dR_llr,360.25,from_multivar,8
lep0_pt_x_bjets_mbb_x_bjets_dR_x_blnu_mT_llr,360.25,from_multivar,4
bjets_dR_x_bjet0_pt_x_blnu_mT_x_trijet_mInv_x_trijet_pt_x_trijet_bijet_dR_llr,360.25,from_multivar,6
lep0_pt_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_pt_x_trijet_pt_rat_llr,360.25,from_multivar,8
bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_trijet_mInv_llr,360.625,from_multivar,4
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjet0_pt_x_blnu_mT_llr,360.625,from_multivar,5
bjets_mbb_x_bjets_dR_x_bjet0_pt_x_bjet1_pt_llr,360.625,from_multivar,4
lep0_pt_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_pt_x_trijet_mInv_x_trijet_pt_x_trijet_bijet_dR_llr,360.75,from_multivar,8
bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_trijet_pt_x_trijet_bijet_dR_llr,360.75,from_multivar,6
lep0_pt_x_bjets_mbb_x_bjets_dR_llr,360.875,from_multivar,3
lep0_pt_x_bjets_pt_bb_x_bjet0_pt_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_llr,360.9375,from_multivar,6
lep0_pt_x_bjets_pt_bb_x_bjet0_pt_x_blnu_pt_x_trijet_pt_x_trijet_bijet_dR_llr,360.9375,from_multivar,6
bjets_mbb_x_bjets_dR_x_bjet1_pt_x_trijet_mInv_llr,360.9375,from_multivar,4
lep0_pt_x_bjets_mbb_x_bjet0_pt_x_bjet1_pt_x_blnu_pt_x_trijet_pt_rat_llr,360.9375,from_multivar,6
bjets_mbb_x_bjet0_pt_x_bjet1_pt_x_trijet_mInv_x_trijet_pt_llr,361.25,from_multivar,5
lep0_pt_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_x_trijet_bijet_dR_llr,361.25,from_multivar,9
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjet0_pt_x_bjet1_pt_llr,361.25,from_multivar,5
lep0_pt_x_bjets_mbb_x_bjets_dR_x_trijet_pt_x_trijet_pt_rat_llr,361.25,from_multivar,5
lep0_pt_x_bjets_pt_bb_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_llr,361.8125,from_multivar,6
lep0_pt_x_bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_llr,361.875,from_multivar,8
lep0_pt_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_trijet_pt_x_trijet_pt_rat_llr,361.875,from_multivar,6
bjets_dR_x_bjets_pt_bb_x_blnu_pt_x_trijet_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,362.25,from_multivar,6
lep0_pt_x_bjets_dR_x_bjet0_pt_x_bjet1_pt_x_blnu_pt_x_trijet_mInv_llr,362.25,from_multivar,6
lep0_pt_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,362.25,from_multivar,8
lep0_pt_x_bjets_dR_x_bjet0_pt_x_bjet1_pt_x_blnu_pt_x_trijet_mInv_x_trijet_bijet_dR_llr,362.25,from_multivar,7
bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_pt_x_trijet_mInv_x_trijet_pt_x_trijet_bijet_dR_llr,362.5,from_multivar,7
lep0_pt_x_bjets_pt_bb_x_blnu_mT_x_blnu_pt_x_trijet_pt_rat_llr,362.625,from_multivar,5
bjets_pt_bb_x_bjet0_pt_x_blnu_pt_x_trijet_pt_x_trijet_bijet_dR_llr,362.75,from_multivar,5
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjet1_pt_x_blnu_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,362.8125,from_multivar,7
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjet1_pt_x_blnu_pt_x_trijet_pt_x_trijet_pt_rat_llr,362.875,from_multivar,7
bjets_pt_bb_x_bjet0_pt_x_trijet_pt_x_trijet_pt_rat_llr,362.875,from_multivar,4
bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_pt_x_trijet_bijet_dR_llr,362.875,from_multivar,7
bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_trijet_mInv_llr,362.875,from_multivar,5
bjets_mbb_x_bjets_dR_x_blnu_mT_x_trijet_mInv_llr,363.0,from_multivar,4
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_trijet_mInv_llr,363.0,from_multivar,5
lep0_pt_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_pt_x_trijet_pt_x_trijet_bijet_dR_llr,363.25,from_multivar,7
lep0_pt_x_bjets_mbb_x_bjets_dR_x_blnu_pt_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_llr,363.25,from_multivar,7
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjet1_pt_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,363.25,from_multivar,8
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,363.25,from_multivar,9
bjets_dR_x_bjet0_pt_x_bjet1_pt_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,363.25,from_multivar,6
lep0_pt_x_bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_trijet_mInv_x_trijet_pt_llr,363.25,from_multivar,6
bjets_mbb_x_bjets_dR_x_bjet0_pt_x_blnu_mT_llr,363.25,from_multivar,4
bjets_pt_bb_x_bjet1_pt_x_blnu_pt_x_trijet_mInv_llr,363.25,from_multivar,4
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjet0_pt_x_trijet_mInv_llr,363.25,from_multivar,5
bjets_mbb_x_bjet0_pt_x_bjet1_pt_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,363.5,from_multivar,6
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjet1_pt_x_trijet_mInv_llr,363.625,from_multivar,5
bjets_mbb_x_bjet0_pt_x_bjet1_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,363.625,from_multivar,5
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_pt_llr,363.75,from_multivar,7
bjets_mbb_x_bjets_dR_x_bjet0_pt_x_trijet_mInv_llr,363.75,from_multivar,4
bjets_pt_bb_x_bjet0_pt_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_llr,363.875,from_multivar,5
bjets_pt_bb_x_blnu_pt_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_llr,363.875,from_multivar,5
lep0_pt_x_bjets_pt_bb_x_bjet1_pt_x_blnu_pt_x_trijet_mInv_llr,364.25,from_multivar,5
bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_trijet_pt_x_trijet_pt_rat_llr,364.25,from_multivar,5
bjets_dR_x_bjet0_pt_x_bjet1_pt_x_blnu_pt_x_trijet_mInv_llr,364.25,from_multivar,5
lep0_pt_x_bjets_pt_bb_x_bjet0_pt_x_blnu_pt_x_trijet_mInv_x_trijet_pt_x_trijet_bijet_dR_llr,364.25,from_multivar,7
bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,364.25,from_multivar,6
bjets_pt_bb_x_bjet1_pt_x_blnu_pt_x_trijet_pt_x_trijet_bijet_dR_llr,364.5,from_multivar,5
lep0_pt_x_bjets_pt_bb_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_llr,364.5,from_multivar,7
lep0_pt_x_bjets_dR_x_bjet0_pt_x_bjet1_pt_x_trijet_mInv_x_trijet_pt_llr,364.5,from_multivar,6
bjets_mbb_x_bjets_dR_x_blnu_mT_x_trijet_pt_x_trijet_pt_rat_llr,364.75,from_multivar,5
bjets_dR_x_bjet0_pt_x_bjet1_pt_x_blnu_pt_x_trijet_mInv_x_trijet_bijet_dR_llr,364.75,from_multivar,6
bjets_dR_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_trijet_pt_rat_x_trijet_bijet_dR_llr,364.875,from_multivar,6
bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,364.875,from_multivar,8
bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_blnu_pt_x_trijet_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,364.9688,from_multivar,7
lep0_pt_x_bjets_mbb_x_bjets_dR_x_trijet_mInv_llr,365.25,from_multivar,4
bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_trijet_pt_llr,365.25,from_multivar,5
bjets_mbb_x_bjet0_pt_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,365.25,from_multivar,5
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjet1_pt_x_blnu_mT_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_llr,365.25,from_multivar,8
bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_llr,365.25,from_multivar,7
bjets_mbb_x_bjet0_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,365.5,from_multivar,4
lep0_pt_x_bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_blnu_pt_x_trijet_pt_x_trijet_pt_rat_llr,365.625,from_multivar,7
lep0_pt_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_llr,365.75,from_multivar,8
lep0_pt_x_bjets_dR_x_bjet0_pt_x_bjet1_pt_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,365.75,from_multivar,7
lep0_pt_x_bjets_dR_x_bjet0_pt_x_bjet1_pt_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,365.75,from_multivar,8
lep0_pt_x_bjets_mbb_x_bjets_dR_x_blnu_mT_x_trijet_mInv_x_trijet_pt_x_trijet_bijet_dR_llr,365.875,from_multivar,7
bjets_mbb_x_bjet0_pt_x_blnu_mT_x_trijet_mInv_x_trijet_pt_rat_llr,365.875,from_multivar,5
bjets_mbb_x_bjet0_pt_x_blnu_pt_x_trijet_pt_rat_llr,365.875,from_multivar,4
bjets_pt_bb_x_bjet0_pt_x_blnu_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,365.9375,from_multivar,5
lep0_pt_x_bjets_pt_bb_x_bjet1_pt_x_blnu_pt_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_llr,366.0,from_multivar,7
bjets_pt_bb_x_bjet1_pt_x_blnu_pt_x_trijet_bijet_dR_llr,366.25,from_multivar,4
lep0_pt_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_pt_x_trijet_bijet_dR_llr,366.25,from_multivar,8
bjets_mbb_x_bjets_dR_x_trijet_mInv_llr,366.25,from_multivar,3
bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_trijet_mInv_x_trijet_pt_llr,366.25,from_multivar,5
bjets_dR_x_bjet0_pt_x_blnu_mT_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,366.25,from_multivar,6
lep0_pt_x_bjets_mbb_x_bjet0_pt_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,366.25,from_multivar,6
lep0_pt_x_bjets_mbb_x_bjets_dR_x_trijet_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,366.25,from_multivar,6
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_llr,366.25,from_multivar,5
bjets_pt_bb_x_bjet1_pt_x_blnu_pt_x_trijet_pt_x_trijet_pt_rat_llr,366.25,from_multivar,5
lep0_pt_x_bjets_dR_x_bjet0_pt_x_trijet_bijet_dR_llr,366.5,from_multivar,4
lep0_pt_x_bjets_mbb_x_bjet0_pt_x_bjet1_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,366.625,from_multivar,6
bjets_mbb_x_bjets_dR_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,366.625,from_multivar,7
lep0_pt_x_bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_trijet_pt_llr,366.625,from_multivar,5
lep0_pt_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,366.75,from_multivar,9
lep0_pt_x_bjets_mbb_x_bjets_dR_x_blnu_mT_x_trijet_mInv_llr,366.75,from_multivar,5
bjets_mbb_x_bjets_dR_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_x_trijet_bijet_dR_llr,366.8125,from_multivar,8
lep0_pt_x_bjets_pt_bb_x_blnu_pt_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_llr,366.875,from_multivar,6
lep0_pt_x_bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_trijet_pt_x_trijet_bijet_dR_llr,366.875,from_multivar,6
bjets_mbb_x_bjet0_pt_x_bjet1_pt_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_llr,366.875,from_multivar,6
bjets_mbb_x_bjet0_pt_x_bjet1_pt_x_blnu_pt_x_trijet_mInv_x_trijet_pt_llr,366.875,from_multivar,6
lep0_pt_x_bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_blnu_pt_x_trijet_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,367.25,from_multivar,8
lep0_pt_x_bjets_pt_bb_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_llr,367.25,from_multivar,5
lep0_pt_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_llr,367.25,from_multivar,7
lep0_pt_x_bjets_dR_x_bjet0_pt_x_blnu_pt_x_trijet_mInv_llr,367.5,from_multivar,5
lep0_pt_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_trijet_pt_x_trijet_bijet_dR_llr,367.5,from_multivar,6
lep0_pt_x_bjets_mbb_x_bjets_dR_x_blnu_mT_x_trijet_pt_x_trijet_bijet_dR_llr,367.5,from_multivar,6
bjets_pt_bb_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_pt_x_trijet_pt_rat_llr,367.625,from_multivar,6
lep0_pt_x_bjets_mbb_x_bjet0_pt_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_llr,367.75,from_multivar,6
lep0_pt_x_bjets_mbb_x_bjets_dR_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,367.8125,from_multivar,8
bjets_dR_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_trijet_mInv_x_trijet_pt_llr,367.875,from_multivar,6
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_llr,367.9375,from_multivar,4
bjets_pt_bb_x_bjet1_pt_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_llr,368.0,from_multivar,5
lep0_pt_x_bjets_pt_bb_x_bjet1_pt_x_blnu_pt_x_trijet_pt_x_trijet_pt_rat_llr,368.25,from_multivar,6
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjet0_pt_llr,368.25,from_multivar,4
bjets_mbb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_trijet_pt_rat_llr,368.25,from_multivar,5
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjet1_pt_x_blnu_mT_x_trijet_pt_x_trijet_pt_rat_llr,368.25,from_multivar,7
lep0_pt_x_bjets_pt_bb_x_bjet1_pt_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_llr,368.25,from_multivar,6
bjets_dR_x_bjet0_pt_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_llr,368.25,from_multivar,5
lep0_pt_x_bjets_mbb_x_bjets_dR_x_blnu_pt_x_trijet_pt_x_trijet_pt_rat_llr,368.5,from_multivar,6
lep0_pt_x_bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_llr,368.625,from_multivar,7
lep0_pt_x_bjets_dR_x_bjet0_pt_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,368.75,from_multivar,7
bjets_dR_x_bjet0_pt_x_bjet1_pt_x_trijet_mInv_x_trijet_pt_llr,368.8125,from_multivar,5
lep0_pt_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,368.875,from_multivar,8
lep0_pt_x_bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,368.875,from_multivar,9
lep0_pt_x_bjets_dR_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,368.9375,from_multivar,8
bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_trijet_pt_llr,368.9375,from_multivar,4
bjets_dR_x_bjet0_pt_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,369.25,from_multivar,5
bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_trijet_pt_x_trijet_bijet_dR_llr,369.25,from_multivar,5
lep0_pt_x_bjets_mbb_x_bjet0_pt_x_bjet1_pt_x_trijet_mInv_x_trijet_pt_llr,369.25,from_multivar,6
bjets_dR_x_bjet0_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_llr,369.5,from_multivar,6
bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_bijet_dR_llr,369.5,from_multivar,6
bjets_mbb_x_bjets_dR_x_bjet1_pt_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,369.625,from_multivar,7
lep0_pt_x_bjets_mbb_x_bjet0_pt_x_bjet1_pt_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_llr,369.625,from_multivar,7
bjets_mbb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_trijet_mInv_x_trijet_pt_rat_llr,369.625,from_multivar,6
lep0_pt_x_bjets_pt_bb_x_bjet0_pt_x_blnu_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,369.625,from_multivar,6
bjets_mbb_x_bjets_dR_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,369.625,from_multivar,6
lep0_pt_x_bjets_dR_x_bjet0_pt_x_trijet_mInv_x_trijet_bijet_dR_llr,369.625,from_multivar,5
lep0_pt_x_bjets_dR_x_bjets_pt_bb_x_blnu_mT_x_trijet_mInv_llr,369.625,from_multivar,5
bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,369.75,from_multivar,8
lep0_pt_x_bjets_dR_x_bjet0_pt_x_blnu_mT_x_trijet_bijet_dR_llr,369.75,from_multivar,5
bjets_dR_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_bijet_dR_llr,369.75,from_multivar,7
lep0_pt_x_bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,369.75,from_multivar,8
bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_blnu_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,369.875,from_multivar,6
bjets_pt_bb_x_bjet0_pt_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,369.875,from_multivar,6
lep0_pt_x_bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_blnu_pt_x_trijet_pt_x_trijet_bijet_dR_llr,369.875,from_multivar,7
bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,369.875,from_multivar,7
bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,369.9375,from_multivar,9
bjets_dR_x_bjets_pt_bb_x_blnu_mT_x_trijet_mInv_llr,370.0,from_multivar,4
lep0_pt_x_bjets_dR_x_bjet0_pt_x_blnu_pt_x_trijet_bijet_dR_llr,370.0,from_multivar,5
bjets_dR_x_bjet0_pt_x_blnu_pt_x_trijet_mInv_llr,370.25,from_multivar,4
bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_llr,370.25,from_multivar,3
lep0_pt_x_bjets_dR_x_bjets_pt_bb_x_blnu_mT_llr,370.25,from_multivar,4
lep0_pt_x_bjets_mbb_x_bjets_dR_x_blnu_pt_x_trijet_pt_x_trijet_bijet_dR_llr,370.25,from_multivar,6
lep0_pt_x_bjets_dR_x_bjet0_pt_x_bjet1_pt_x_trijet_mInv_x_trijet_bijet_dR_llr,370.25,from_multivar,6
bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_bijet_dR_llr,370.25,from_multivar,6
bjets_mbb_x_bjet0_pt_x_bjet1_pt_x_trijet_pt_llr,370.625,from_multivar,4
bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_llr,370.625,from_multivar,4
lep0_pt_x_bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_blnu_pt_x_trijet_bijet_dR_llr,370.625,from_multivar,6
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_x_trijet_bijet_dR_llr,370.625,from_multivar,9
bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_trijet_mInv_x_trijet_pt_llr,370.625,from_multivar,6
bjets_pt_bb_x_bjet1_pt_x_blnu_mT_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_llr,370.625,from_multivar,6
bjets_mbb_x_bjet0_pt_x_blnu_mT_x_trijet_pt_rat_llr,370.75,from_multivar,4
lep0_pt_x_bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_blnu_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,370.75,from_multivar,7
lep0_pt_x_bjets_pt_bb_x_bjet0_pt_x_blnu_pt_x_trijet_mInv_x_trijet_bijet_dR_llr,370.9375,from_multivar,6
